listing name,room,confirmation,status,check in,check out,total payout
BeachFront*1 King*WIFI*Security*Laundry*Room-103,Room-103,HMZMRHFK4M,Past guest,"Jan 13, 2023","Jan 15, 2023",87.30
Discard: DSIS102,Discard: DSIS102,HMZN32XQCB,Past guest,"Jan 13, 2023","Jan 15, 2023",165.38
BeachFront*2 full*WIFI*Security*Laundry*Room-125,Room-125,HM5TBPPCR3,Past guest,"Jan 13, 2023","Jan 15, 2023",97.00
BeachFront*2 Full*WIFI*Security*Laundry*Room-135,Room-135,HMP4J8EDSC,Past guest,"Jan 14, 2023","Jan 15, 2023",53.35
Scooter*Beachfront*KingBed*Renovated*Grill*Room106,Room106,HMK3ADYB84,Past guest,"Jan 13, 2023","Jan 15, 2023",124.16
Discard: 300PT 2M,Discard: 300PT 2M,HMMDAPXQH5,Past guest,"Jan 13, 2023","Jan 15, 2023",349.20
Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,HMXNQZH4KB,Past guest,"Jan 6, 2023","Jan 15, 2023",808.59
Sleeps8*Luxuryw/CityView*NewlyRenovated*Laundry3E,Laundry3E,HMYYKYEF49,Past guest,"Jan 13, 2023","Jan 15, 2023",0.00
2 King Beds*Sleeps 8*Pool Table*Laundry*Luxury hdh,Luxury hdh,HMQ55D2Y9W,Past guest,"Jan 12, 2023","Jan 15, 2023",606.25
Discard: 300PT 16I,Discard: 300PT 16I,HMQ9HRQAFY,Past guest,"Jan 13, 2023","Jan 15, 2023",0.00
Discard: 300 PT 20M,Discard: 300 PT 20M,HMQJFWCRC2,Past guest,"Jan 12, 2023","Jan 15, 2023",459.87
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HM59TTJ54S,Past guest,"Jan 13, 2023","Jan 15, 2023",363.75
Discard: Elsa,Discard: Elsa,HM3T4YJHN3,Past guest,"Jan 13, 2023","Jan 15, 2023",412.25
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HMSMKCMZHR,Past guest,"Jan 11, 2023","Jan 15, 2023",590.15
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HMH4XYBQM4,Past guest,"Jan 13, 2023","Jan 15, 2023",491.79
Sleep11 KingBed 2Kitchens 1Mile to Emory bve,Sleep11 KingBed 2Kitchens 1Mile to Emory bve,HMZFABBYHT,Past guest,"Jan 12, 2023","Jan 15, 2023",668.55
Luxury*HighRise w/ PrivateBalcony*BestLocation*22A,22A,HMTM25XTNB,Past guest,"Jan 9, 2023","Jan 15, 2023","1,134.90"
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HM2BWS92RJ,Past guest,"Jan 9, 2023","Jan 15, 2023","1,668.40"
Sleep 5* Luxury* Balcony *NewlyRenovated* 15J, 15J,HMH4PHDJCJ,Past guest,"Jan 8, 2023","Jan 15, 2023","1,552.00"
BeachFront*1 King*WIFI*Security*Laundry*Room-121,Room-121,HMJBDQACHD,Past guest,"Jan 13, 2023","Jan 14, 2023",48.50
BeachFront*1 King 2 full*Security*Laundry*Room-123,Room-123,HMQSEFNKZ5,Past guest,"Jan 13, 2023","Jan 14, 2023",48.50
BeachFront*2 Full*WIFI*Security*Laundry*Room-109,Room-109,HM3YRMDQW4,Past guest,"Jan 13, 2023","Jan 14, 2023",48.50
BeachFront*2 Full*WIFI*Security*Laundry*Room-106,Room-106,HM5234W5W2,Past guest,"Jan 13, 2023","Jan 14, 2023",48.50
Discard-108,Discard-108,HMJYB4ZM53,Past guest,"Jan 12, 2023","Jan 14, 2023",87.30
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 21M,DTWN 21M,HMEENR28MT,Past guest,"Jan 12, 2023","Jan 14, 2023",297.26
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HMDSNY2DRJ,Past guest,"Jan 9, 2023","Jan 14, 2023",401.58
Discard: 300PT 19M,Discard: 300PT 19M,HMZFER4D89,Past guest,"Jan 11, 2023","Jan 14, 2023",527.52
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMN3D5YYY9,Past guest,"Jan 9, 2023","Jan 14, 2023","1,206.68"
Discard: 300PT 16I,Discard: 300PT 16I,HMZYW553AQ,Past guest,"Jan 10, 2023","Jan 13, 2023",387.03
Sleeps8*Luxuryw/CityView*NewlyRenovated*Laundry3E,Laundry3E,HMWRPQ8BD2,Past guest,"Jan 10, 2023","Jan 13, 2023",544.66
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMDJ2XPS8T,Past guest,"Jan 10, 2023","Jan 13, 2023",505.87
Discard: 300PT 2M,Discard: 300PT 2M,HMXHS9M3AR,Past guest,"Jan 10, 2023","Jan 13, 2023",491.44
300 Peachtree 10H,300 Peachtree 10H,HMKMPNRK89,Past guest,"Jan 9, 2023","Jan 13, 2023",779.88
HighFloor* Balcony* PrimeLocation*Affordable 23M,Affordable 23M,HMT9AYQTS2,Past guest,"Jan 8, 2023","Jan 13, 2023",854.57
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMTCWXYDEY,Past guest,"Jan 8, 2023","Jan 13, 2023",749.25
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 21M,DTWN 21M,HMEHF9SD8T,Past guest,"Jan 10, 2023","Jan 12, 2023",200.79
BeachFront*2 Full*WIFI*Security*Laundry*Room-135,Room-135,HMP5K3WTHS,Past guest,"Jan 10, 2023","Jan 12, 2023",101.85
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HMCPEDEN4N,Past guest,"Jan 10, 2023","Jan 12, 2023",444.60
Discard: DSIS102,Discard: DSIS102,HMD34TY393,Past guest,"Jan 9, 2023","Jan 11, 2023",124.16
Discard: 2407 cp4,Discard: 2407 cp4,HMJC3RTRJH,Past guest,"Jan 4, 2023","Jan 11, 2023",503.04
Scooter*Beachfront*KingBed*Renovated*Grill*Room104,Room104,HMXD8MRB28,Past guest,"Jan 9, 2023","Jan 10, 2023",110.58
Discard: 300PT 19M,Discard: 300PT 19M,HMF2HK52HW,Past guest,"Jan 8, 2023","Jan 10, 2023",200.79
Discard: 300PT 18C,Discard: 300PT 18C,HM24SQBHPY,Past guest,"Jan 8, 2023","Jan 10, 2023",241.04
Scooter*Sleep4*BeachAccess*2KingBeds*Grill*Room117,Room117,HMHCAT9KAS,Past guest,"Jan 7, 2023","Jan 10, 2023",221.70
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HMD5KE22A3,Past guest,"Jan 8, 2023","Jan 10, 2023",392.85
Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,HM243M4RER,Past guest,"Jan 6, 2023","Jan 10, 2023",750.78
Scooter*Beachfront*KingBed*Renovated*Grill*Room104,Room104,HMEYQXBJRS,Past guest,"Jan 8, 2023","Jan 9, 2023",110.58
Sleep 8| King Bed| Baby |Fireplace| Laundry s23,Sleep 8| King Bed| Baby |Fireplace| Laundry s23,HMZ5K8BPNT,Past guest,"Jan 7, 2023","Jan 9, 2023",251.57
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HM4RAN2ZMZ,Past guest,"Jan 6, 2023","Jan 9, 2023",428.07
Discard: 300PT 2I,Discard: 300PT 2I,HM8E2HPQXH,Past guest,"Jan 6, 2023","Jan 9, 2023",486.26
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMPTYTYY32,Past guest,"Jan 7, 2023","Jan 9, 2023",327.86
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HMBHJTA48S,Past guest,"Jan 7, 2023","Jan 9, 2023",465.60
Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,HMNHADR5K9,Past guest,"Jan 2, 2023","Jan 9, 2023",771.63
King Bed* SoakTub* Pets&amp;Baby Luxury Backyard spu, Pets&amp;Baby Luxury Backyard spu,HMTWB5TNYB,Past guest,"Jan 7, 2023","Jan 8, 2023",156.02
Discard: PT300 6N,Discard: PT300 6N,HMKT42EB3A,Past guest,"Jan 6, 2023","Jan 8, 2023",260.93
Discard: DSIS102,Discard: DSIS102,HMXPFFQR55,Past guest,"Jan 6, 2023","Jan 8, 2023",108.64
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HMP3TXYNCK,Past guest,"Jan 6, 2023","Jan 8, 2023",275.48
Discard: 2407 cp3,Discard: 2407 cp3,HMW5NXNQXF,Past guest,"Jan 6, 2023","Jan 8, 2023",235.71
Discard: 300PT 16I,Discard: 300PT 16I,HMF4HFKE2R,Past guest,"Jan 6, 2023","Jan 8, 2023",324.46
Discard: 300PT 10I,Discard: 300PT 10I,HMB82RJQ4C,Past guest,"Jan 4, 2023","Jan 8, 2023",555.97
Discard: 300PT 18C,Discard: 300PT 18C,HMFX5YHBYS,Past guest,"Jan 5, 2023","Jan 8, 2023",409.35
Discard: Casp,Discard: Casp,HMSMXZ2Z4F,Past guest,"Jan 5, 2023","Jan 8, 2023",578.51
Discard: I75 bkl,Discard: I75 bkl,HMY8C2283Q,Past guest,"Jan 5, 2023","Jan 8, 2023",355.90
2 King Beds*Sleeps 8*Pool Table*Laundry*Luxury hdh,Luxury hdh,HMWWN2YARN,Past guest,"Jan 6, 2023","Jan 8, 2023",523.80
Sleep11 KingBed 2Kitchens 1Mile to Emory bve,Sleep11 KingBed 2Kitchens 1Mile to Emory bve,HMA2BRKH85,Past guest,"Jan 3, 2023","Jan 8, 2023","1,003.20"
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HM2CF43MNM,Past guest,"Jan 5, 2023","Jan 8, 2023",633.08
Sleep8*3BR2BA*Near I75 285*King*Family Retreat*wtu,wtu,HM9DRWC9M3,Past guest,"Jan 6, 2023","Jan 8, 2023",435.53
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HM9MCA3BJH,Past guest,"Jan 5, 2023","Jan 7, 2023",240.12
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HMY3QZTH45,Past guest,"Jan 5, 2023","Jan 7, 2023",378.30
King Bed* SoakTub* Pets&amp;Baby Luxury Backyard spu, Pets&amp;Baby Luxury Backyard spu,HMFDKQZF8H,Past guest,"Jan 5, 2023","Jan 7, 2023",264.52
Sleep6*King*Renovated*PrivateBackyard*Downtown*L38,L38,HMHR2XQP9Q,Past guest,"Jan 2, 2023","Jan 6, 2023",569.39
Sleep 8| King Bed| Baby |Fireplace| Laundry s23,Sleep 8| King Bed| Baby |Fireplace| Laundry s23,HMCP8WCYHC,Past guest,"Jan 2, 2023","Jan 6, 2023",369.57
King Bed|Sleep 8|Baby|Fireplace|Laundry| s21,King Bed|Sleep 8|Baby|Fireplace|Laundry| s21,HMTNAAWBHP,Past guest,"Jan 1, 2023","Jan 6, 2023",523.32
Discard: DSIS102,Discard: DSIS102,HM24AAQTX5,Past guest,"Jan 5, 2023","Jan 6, 2023",84.39
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMYJ4E3JFW,Past guest,"Jan 3, 2023","Jan 6, 2023",328.77
Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,HMNW5DS9QY,Past guest,"Dec 30, 2022","Jan 6, 2023","1,501.56"
Discard: PT300 6N,Discard: PT300 6N,HM2WF4SKN4,Past guest,"Jan 3, 2023","Jan 5, 2023",188.18
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HM859H44DE,Past guest,"Jan 3, 2023","Jan 5, 2023",250.89
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMTHND3AT4,Past guest,"Jan 3, 2023","Jan 5, 2023",209.62
Discard: 300PT 18C,Discard: 300PT 18C,HM33M4KRFQ,Past guest,"Jan 2, 2023","Jan 5, 2023",380.48
Sleeps8*Luxuryw/CityView*NewlyRenovated*Laundry3E,Laundry3E,HMDF89HBQQ,Past guest,"Jan 3, 2023","Jan 5, 2023",265.78
Discard: 300PT 2I,Discard: 300PT 2I,HM5EEYP5QK,Past guest,"Jan 3, 2023","Jan 5, 2023",0.00
Sleeps8* Luxury* Backyard* NewlyRenovated* L78, L78,HMDKE5A5JP,Past guest,"Jan 2, 2023","Jan 4, 2023",299.34
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HMP3QQXA2N,Past guest,"Jan 1, 2023","Jan 4, 2023",559.11
King Bed* SoakTub* Pets&amp;Baby Luxury Backyard spu, Pets&amp;Baby Luxury Backyard spu,HMA8CM2NYT,Past guest,"Dec 23, 2022","Jan 4, 2023","1,300.96"
Discard: 2407 cp3,Discard: 2407 cp3,HMCENHMBFR,Past guest,"Jan 2, 2023","Jan 3, 2023",166.35
Spacious &amp; Bright 3BR 2BA Truist Park I75 bku,Spacious &amp; Bright 3BR 2BA Truist Park I75 bku,HM83CQ4D5J,Past guest,"Jan 1, 2023","Jan 3, 2023",247.35
Sleep8*3BR2BA*Near I75 285*King*Family Retreat*wtu,wtu,HMTC25ZKFR,Past guest,"Dec 30, 2022","Jan 3, 2023",669.18
Discard: 300 PT 20M,Discard: 300 PT 20M,HMFK389AAN,Past guest,"Dec 30, 2022","Jan 3, 2023",563.57
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMK2KFFD23,Past guest,"Dec 31, 2022","Jan 3, 2023",523.80
2 King Beds*Sleeps 8*Pool Table*Laundry*Luxury hdh,Luxury hdh,HMCNMQWE4N,Past guest,"Dec 27, 2022","Jan 3, 2023",848.56
Discard: 2407 cp3,Discard: 2407 cp3,HMTJ2XX4X2,Past guest,"Dec 31, 2022","Jan 2, 2023",264.81
Discard: 300PT 2I,Discard: 300PT 2I,HMB8C3XEXS,Past guest,"Dec 31, 2022","Jan 2, 2023",353.08
King Bed* Contemporary *Den *Private Entry spl,Private Entry spl,HM2393BBMN,Past guest,"Dec 31, 2022","Jan 2, 2023",350.17
HighFloor* Balcony* PrimeLocation*Affordable 23M,Affordable 23M,HMW8BM9W3X,Past guest,"Dec 31, 2022","Jan 2, 2023",332.71
110 Acres! PrivateLake* Scenic* Fireplace*Grill ky,Grill ky,HMBEYBH42Z,Past guest,"Dec 31, 2022","Jan 2, 2023",456.87
Discard: 2635 Leafmore,Discard: 2635 Leafmore,HMSKPYKMRW,Past guest,"Dec 31, 2022","Jan 2, 2023",609.16
Sleep 8| King Bed| Baby |Fireplace| Laundry s23,Sleep 8| King Bed| Baby |Fireplace| Laundry s23,HM2FTBTXTZ,Past guest,"Dec 27, 2022","Jan 2, 2023",684.82
Discard: 300PT 19M,Discard: 300PT 19M,HMHT8B39AH,Past guest,"Dec 31, 2022","Jan 2, 2023",303.61
300 Peachtree 10H,300 Peachtree 10H,HMXYB5FXXN,Past guest,"Dec 31, 2022","Jan 2, 2023",299.73
Discard: 2407 cp4,Discard: 2407 cp4,HM2JJE44P4,Past guest,"Jan 1, 2023","Jan 2, 2023",176.54
Discard: 300PT 2M,Discard: 300PT 2M,HMMPCMATNF,Past guest,"Dec 31, 2022","Jan 2, 2023",323.01
Discard: PT300 6N,Discard: PT300 6N,HMKHXA3M34,Past guest,"Dec 30, 2022","Jan 2, 2023",495.67
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMYTF98BB5,Past guest,"Dec 30, 2022","Jan 2, 2023",531.56
Discard: 300PT 16I,Discard: 300PT 16I,HMN5CENR3D,Past guest,"Dec 30, 2022","Jan 2, 2023",679.00
1BR1BA*priv entry*Near 85/285*Kitchen*Laundry* wtl, wtl,HMNYXJESEF,Past guest,"Dec 30, 2022","Jan 2, 2023",349.81
Discard: 300PT 18C,Discard: 300PT 18C,HMHWWBMJSY,Past guest,"Dec 31, 2022","Jan 2, 2023",393.82
Discard: bvl,Discard: bvl,HMSRH983TM,Past guest,"Dec 30, 2022","Jan 2, 2023",266.91
Discard: bvu,Discard: bvu,HM599HKWMY,Past guest,"Dec 29, 2022","Jan 2, 2023",428.35
Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,HMQM43PRXR,Past guest,"Dec 30, 2022","Jan 2, 2023",540.87
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HMJ5N38PRW,Past guest,"Dec 29, 2022","Jan 2, 2023","1,002.01"
Discard: 300PT 10I,Discard: 300PT 10I,HMZJER2MJP,Past guest,"Dec 30, 2022","Jan 1, 2023",319.61
King Bed|Sleep 8|Baby|Fireplace|Laundry| s21,King Bed|Sleep 8|Baby|Fireplace|Laundry| s21,HMFK9H4PAE,Past guest,"Dec 29, 2022","Jan 1, 2023",466.19
Discard: DSIS102,Discard: DSIS102,HMY5W58TRH,Past guest,"Dec 30, 2022","Jan 1, 2023",224.07
*Luxury*Balcony w/CityView*NewlyRenovated* 10M, 10M,HMME3RYDMD,Past guest,"Dec 27, 2022","Jan 1, 2023",523.35
Sleep 5* Renovated* CityView* Spacious*DTWN* 23J, 23J,HMCYAKRSFM,Past guest,"Dec 30, 2022","Jan 1, 2023",406.43
Sleeps8*Luxuryw/CityView*NewlyRenovated*Laundry3E,Laundry3E,HMPZF25F2F,Past guest,"Dec 30, 2022","Jan 1, 2023",378.30
Sleeps8* Luxury* Backyard* NewlyRenovated* L78, L78,HMS8BCMXFR,Past guest,"Dec 30, 2022","Jan 1, 2023",397.70
Sleep6*King*Renovated*PrivateBackyard*Downtown*L38,L38,HMMX89FKAC,Past guest,"Dec 29, 2022","Jan 1, 2023",508.14
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HMSHEXWW8K,Past guest,"Dec 30, 2022","Jan 1, 2023",327.86
Discard: 2407 cp4,Discard: 2407 cp4,HMQCEERRKP,Past guest,"Dec 30, 2022","Jan 1, 2023",285.54
Sleep 5* Luxury* Balcony *NewlyRenovated* 15J, 15J,HM8BATYCM2,Past guest,"Dec 30, 2022","Jan 1, 2023",416.13
Sleeps5*Luxury*HighFloor*Balcony *Renovated 15I,Renovated 15I,HM4EW53JDY,Past guest,"Dec 30, 2022","Jan 1, 2023",525.74
Discard: 172 bke,Discard: 172 bke,HMCBZ2PC98,Past guest,"Dec 29, 2022","Jan 1, 2023",818.58
Discard: 300PT 19M,Discard: 300PT 19M,HMNE8B98ZF,Past guest,"Dec 29, 2022","Dec 31, 2022",236.10
300 Peachtree 10H,300 Peachtree 10H,HMJXECRAKX,Past guest,"Dec 28, 2022","Dec 31, 2022",348.91
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HMAWXFX5J3,Past guest,"Dec 28, 2022","Dec 31, 2022",357.93
Discard: 300PT 2I,Discard: 300PT 2I,HMQTB455C8,Past guest,"Dec 29, 2022","Dec 31, 2022",349.20
Discard: 300PT 2M,Discard: 300PT 2M,HMXNZ94WSS,Past guest,"Dec 15, 2022","Dec 31, 2022","1,293.54"
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMSCNP9SCJ,Past guest,"Dec 28, 2022","Dec 31, 2022",379.58
Discard: 300PT 18C,Discard: 300PT 18C,HMQ49BKAHP,Past guest,"Dec 28, 2022","Dec 31, 2022",452.99
Discard: 2635 Leafmore,Discard: 2635 Leafmore,HMYCNK4T9A,Past guest,"Dec 29, 2022","Dec 31, 2022",578.12
110 Acres! PrivateLake* Scenic* Fireplace*Grill ky,Grill ky,HMDXMWTDK9,Past guest,"Dec 28, 2022","Dec 31, 2022",940.90
Discard: DSIS102,Discard: DSIS102,HMATHAE3X2,Past guest,"Dec 29, 2022","Dec 30, 2022",84.39
Discard: DSIS102,Discard: DSIS102,HMQA53PAP8,Past guest,"Dec 29, 2022","Dec 30, 2022",84.39
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HM2KWSHFNH,Past guest,"Dec 29, 2022","Dec 30, 2022",90.21
Discard: DSIS102,Discard: DSIS102,HM93STFBY9,Past guest,"Dec 29, 2022","Dec 30, 2022",84.39
Discard: DSIS102,Discard: DSIS102,HM8F93FS4B,Past guest,"Dec 28, 2022","Dec 30, 2022",168.78
1BR1BA*priv entry*Near 85/285*Kitchen*Laundry* wtl, wtl,HM5NZN8T3A,Past guest,"Dec 28, 2022","Dec 30, 2022",194.97
Luxury*Balcony w/CityView*NewlyRenovated*DTWN 21M,DTWN 21M,HMDHAS33DR,Past guest,"Dec 27, 2022","Dec 30, 2022",290.27
Luxury* Balcony w/CityView* NewlyRenovated* 15K, 15K,HMCE5S2NS4,Past guest,"Dec 24, 2022","Dec 30, 2022",590.15
Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,HMDN8BQYHA,Past guest,"Dec 28, 2022","Dec 30, 2022",335.05
Sleep8*3BR2BA*Near I75 285*King*Family Retreat*wtu,wtu,HMRTHBQESY,Past guest,"Dec 27, 2022","Dec 30, 2022",504.64
Discard: Franz,Discard: Franz,HMCFEPHQZ5,Past guest,"Dec 27, 2022","Dec 30, 2022",524.49
Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,HMF2BW8RBF,Past guest,"Dec 26, 2022","Dec 30, 2022","1,047.60"
Discard: DSIS102,Discard: DSIS102,HMY24N9X5W,Past guest,"Dec 28, 2022","Dec 29, 2022",84.39
Scooter*BeachAccess*Sleep5*KingBed*Kitchen Room114,Kitchen Room114,HMJKCFB2NE,Past guest,"Dec 28, 2022","Dec 29, 2022",90.21
Discard: DSIS102,Discard: DSIS102,HMB8N52DQS,Past guest,"Dec 28, 2022","Dec 29, 2022",84.39
Discard: DSIS119,Discard: DSIS119,HMXBDXHAZR,Past guest,"Dec 27, 2022","Dec 29, 2022",178.48
Sleep6*King*Renovated*PrivateBackyard*Downtown*L38,L38,HMQQDAAKM5,Past guest,"Dec 27, 2022","Dec 29, 2022",299.34
Sleep 5* Luxury* Balcony *NewlyRenovated* 15J, 15J,HMMQC35EQJ,Past guest,"Dec 25, 2022","Dec 29, 2022",410.31
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HMBQF8N2SM,Past guest,"Dec 27, 2022","Dec 29, 2022",382.18
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HM9WSSX98B,Past guest,"Dec 27, 2022","Dec 29, 2022",327.86
Discard: bvu,Discard: bvu,HM2BA4H49W,Past guest,"Dec 26, 2022","Dec 29, 2022",283.55
Discard: I75 bkl,Discard: I75 bkl,HMZZ8K53P5,Past guest,"Dec 25, 2022","Dec 29, 2022",439.68
Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,HMPBQJKZ9W,Past guest,"Dec 26, 2022","Dec 28, 2022",199.82
King Bed* Contemporary *Den *Private Entry spl,Private Entry spl,HM9F3Z23QJ,Past guest,"Dec 24, 2022","Dec 28, 2022",428.08
King Bed|Sleep 8|Baby|Fireplace|Laundry| s21,King Bed|Sleep 8|Baby|Fireplace|Laundry| s21,HMJJS2WNTK,Past guest,"Dec 21, 2022","Dec 28, 2022",717.64
Spacious &amp; Bright 3BR 2BA Truist Park I75 bku,Spacious &amp; Bright 3BR 2BA Truist Park I75 bku,HM84MHH9MF,Past guest,"Dec 26, 2022","Dec 28, 2022",377.33
Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,Lit Deck 3BR2BA Artistic Hideaway Marietta Sq bll,HME4B28ZHH,Past guest,"Dec 21, 2022","Dec 28, 2022",933.87
Discard: DSIS102,Discard: DSIS102,HMH2CCNRT8,Past guest,"Dec 26, 2022","Dec 27, 2022",84.39
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HMFQ39DEAQ,Past guest,"Dec 25, 2022","Dec 27, 2022",0.00
110 Acres! PrivateLake* Scenic* Fireplace*Grill ky,Grill ky,HMWS2YQSBJ,Past guest,"Dec 25, 2022","Dec 27, 2022",387.03
Sleep6*King*Renovated*PrivateBackyard*Downtown*L38,L38,HMR3E5KYHB,Past guest,"Dec 23, 2022","Dec 27, 2022",621.15
Discard: 2407 cp4,Discard: 2407 cp4,HMQYEE43NP,Past guest,"Dec 24, 2022","Dec 27, 2022",337.95
*King Bed*Pets* 1-Story Home Covered Patio wst, 1-Story Home Covered Patio wst,HM45FTH4E2,Past guest,"Dec 24, 2022","Dec 27, 2022",724.59
*Luxury *Balconyw/CityView* Renovated* Downtown 8H, Downtown 8H,HMY2SCERJN,Past guest,"Dec 24, 2022","Dec 26, 2022",230.42
Discard: 2407 cp3,Discard: 2407 cp3,HMDBADFZFB,Past guest,"Dec 24, 2022","Dec 26, 2022",235.71
Sleep 5| Pet| Parking| Laundry| Monthly Stay ctd,Sleep 5| Pet| Parking| Laundry| Monthly Stay ctd,HMKHJ9DWN2,Past guest,"Dec 22, 2022","Dec 26, 2022",503.16
Discard: Anna,Discard: Anna,HMSKYXWA8N,Past guest,"Dec 23, 2022","Dec 26, 2022",508.04
Sleeps8* Luxury* Backyard* NewlyRenovated* L78, L78,HM3TQPW4WR,Past guest,"Dec 23, 2022","Dec 26, 2022",506.34
Discard: 300PT 18C,Discard: 300PT 18C,HM3224EMDY,Past guest,"Dec 23, 2022","Dec 26, 2022",409.35
Discard: Elsa,Discard: Elsa,HMNNJD33MP,Past guest,"Dec 24, 2022","Dec 26, 2022",363.75
Discard: 2635 Leafmore,Discard: 2635 Leafmore,HMYPWXB2XX,Past guest,"Dec 23, 2022","Dec 26, 2022",815.99
Sleep8*3BR2BA*Near I75 285*King*Family Retreat*wtu,wtu,HMBHMMQR3H,Past guest,"Dec 24, 2022","Dec 26, 2022",452.99
Sleep11 KingBed 2Kitchens 1Mile to Emory bve,Sleep11 KingBed 2Kitchens 1Mile to Emory bve,HM4K4KYXEC,Past guest,"Dec 23, 2022","Dec 26, 2022",714.30
Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,Sleeps 7|Baby-Friendly|1-Story|Safe Suburb|1G WIFI,HMDXXWW4QC,Past guest,"Dec 22, 2022","Dec 26, 2022",873.00
Discard: 1175 Chatham Ave,Discard: 1175 Chatham Ave,HMT8QKKN5P,Past guest,"Dec 23, 2022","Dec 25, 2022",390.91
Discard: Casp,Discard: Casp,HMZABRRR3N,Past guest,"Dec 23, 2022","Dec 25, 2022",533.50
1BR1BA*priv entry*Near 85/285*Kitchen*Laundry* wtl, wtl,HMMKQK5PZR,Past guest,"Dec 21, 2022","Dec 25, 2022",160.05
Discard: 172 bke,Discard: 172 bke,HM8CYYRD59,Past guest,"Dec 24, 2022","Dec 25, 2022",428.74
King Bed* Contemporary *Den *Private Entry spl,Private Entry spl,HM2QMA2SJ5,Past guest,"Dec 22, 2022","Dec 24, 2022",263.84
Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,Sleeps 5|Pet&amp;Baby|Laundry In-Unit| cta,HM83JYMA2Y,Past guest,"Dec 20, 2022","Dec 24, 2022",380.90
Sleeps8*Luxuryw/CityView*NewlyRenovated*Laundry3E,Laundry3E,HMR9MYQ4WZ,Past guest,"Dec 18, 2022","Dec 24, 2022",617.89
Discard: Gretel,Discard: Gretel,HMNT2XZB3H,Past guest,"Dec 23, 2022","Dec 24, 2022",237.65
Discard: 2407 cp4,Discard: 2407 cp4,HMTNSRKY44,Past guest,"Dec 22, 2022","Dec 24, 2022",303.81
